requirement_course_id,resolution,corrected_matched_course_code,corrected_matched_course_name,corrected_match_status,reviewed_by,reviewed_at,note
reqcourse_manual_med_136,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_med_137,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_med_138,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_med_139,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_01,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_02,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_03,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_04,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_05,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_06,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_07,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_08,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_09,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_10,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_11,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_12,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_13,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_14,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_15,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_16,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_17,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_18,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_19,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_20,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_21,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_22,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_23,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_24,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_25,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_26,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_27,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_28,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_29,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_30,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_31,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
reqcourse_manual_kor_32,confirm,,,,claude,2026-07-06,"manual_supplemental 소스는 카탈로그 태그 추정이 아니라 학과 공식 문서(PDF/HWP/게시판/사이트)를 직접 찾아 읽고 수기 전사한 것 — 소스 확인 후 일괄 confirm (한문학과 원문 자체의 코드 중복 오류 2건, 실내환경디자인학과 학년/학기 정보 없는 40건은 제외하고 needs_review=true로 남김)"
